TransactionID,DateKey,MerchantKey,LocationKey,TransactionTypeKey,Amount,IsFraud
9035,20240621,95,CHENNAI,refund,30345.15,0
9036,20240518,940,BENGALURU,refund,75949.5,0
9037,20240320,985,KOLKATA,transfer,389850.45,0
9038,20231208,980,JAIPUR,purchase,290834.78,0
9039,20240620,548,HYDERABAD,refund,81621.38,0
9040,20231120,136,AHMEDABAD,purchase,282489.08,0
9041,20231215,13,AHMEDABAD,purchase,258363.6,0
9042,20240609,21,MUMBAI,purchase,291021.23,0
9043,20240920,336,HYDERABAD,cash_out,349814.02,1
9044,20240606,713,HYDERABAD,refund,56238.6,0
9045,20231212,419,CHENNAI,purchase,297942.97,0
9046,20240627,181,JAIPUR,refund,64668.45,0
9047,20240928,485,SURAT,purchase,182372.85,0
9048,20231220,559,AHMEDABAD,purchase,251036.78,0
9049,20240426,591,CHENNAI,purchase,303169.35,0
9050,20231114,669,BENGALURU,refund,81552.9,0
9051,20240301,938,DELHI,purchase,229836.75,0
9052,20231124,45,KOLKATA,refund,16984.28,0
9053,20240602,818,DELHI,refund,45123.38,0
9054,20240718,79,SURAT,purchase,354429.9,0
9055,20231112,802,KOLKATA,refund,97042.28,0
9056,20231107,743,JAIPUR,refund,80109.97,0
9057,20240618,970,KOLKATA,refund,11741.4,0
9058,20240904,68,AHMEDABAD,purchase,244942.5,0
9059,20240714,337,AHMEDABAD,transfer,386858.18,0
9060,20240926,33,SURAT,refund,41095.72,0
9061,20240504,160,AHMEDABAD,refund,64422.6,0
9062,20240301,794,HYDERABAD,purchase,244334.48,0
9063,20240102,351,AHMEDABAD,refund,95859.22,0
9064,20240202,98,SURAT,purchase,201650.62,0
9065,20240106,413,JAIPUR,refund,61311.52,0
9066,20241020,833,AHMEDABAD,cash_out,334758.6,0
9067,20240606,637,SURAT,purchase,103722.3,0
9068,20240630,415,CHENNAI,purchase,114049.65,0
9069,20231230,965,CHENNAI,refund,22013.48,0
9070,20240617,549,DELHI,purchase,249112.05,0
9071,20240930,29,CHENNAI,cash_out,324228.3,0
9072,20240422,803,PUNE,purchase,170001.98,0
9073,20240529,247,PUNE,cash_out,365360.32,0
9074,20240313,359,JAIPUR,refund,18112.05,0
9075,20231028,329,AHMEDABAD,purchase,293706.6,0
9076,20241013,605,SURAT,purchase,298697.03,1
9077,20240412,237,KOLKATA,purchase,193887.38,0
9078,20231105,611,CHENNAI,cash_out,329089.2,0
9079,20240130,781,PUNE,refund,65369.7,0
9080,20240424,406,PUNE,purchase,164707.12,0
9081,20240529,778,PUNE,purchase,258712.58,0
9082,20240310,815,HYDERABAD,purchase,195910.28,0
9083,20240426,564,HYDERABAD,purchase,353776.5,1
9084,20240223,733,SURAT,purchase,213279.82,0
9085,20240429,229,AHMEDABAD,purchase,369340.13,0
9086,20240807,462,JAIPUR,transfer,407360.25,0
9087,20240804,514,AHMEDABAD,transfer,396403.43,0
9088,20240815,372,SURAT,cash_out,319021.72,0
9089,20231222,655,PUNE,refund,65237.7,0
9090,20240313,590,AHMEDABAD,purchase,187942.42,0
9091,20240131,795,BENGALURU,refund,14789.78,0
9092,20240211,994,PUNE,purchase,191381.85,0
9093,20240417,368,HYDERABAD,transfer,400676.1,1
9094,20231118,130,HYDERABAD,purchase,181397.7,0
9095,20240126,871,JAIPUR,purchase,299592.97,0
9096,20240201,589,KOLKATA,purchase,335634.75,0
9097,20240930,358,DELHI,purchase,158225.1,0
9098,20240710,142,BENGALURU,refund,58705.35,0
9099,20240320,876,AHMEDABAD,purchase,360065.48,0
9100,20240222,111,JAIPUR,purchase,155456.4,0
9101,20240904,229,KOLKATA,transfer,404443.88,0
9102,20240427,48,MUMBAI,refund,92998.12,0
9103,20231104,385,KOLKATA,purchase,170100.98,0
9104,20240216,623,HYDERABAD,refund,46601.78,0
9105,20240630,734,DELHI,purchase,251358.52,0
9106,20240413,813,DELHI,refund,101323.2,0
9107,20240618,103,BENGALURU,refund,25821.68,0
9108,20231030,610,AHMEDABAD,refund,78942.6,0
9109,20231117,448,AHMEDABAD,purchase,364008.15,0
9110,20240617,330,DELHI,refund,30045.68,0
9111,20240709,668,PUNE,refund,4828.73,0
9112,20231216,538,PUNE,transfer,405367.05,0
9113,20240928,768,AHMEDABAD,refund,33179.02,0
9114,20240616,950,DELHI,purchase,352140.52,1
9115,20241016,753,PUNE,purchase,150051.0,0
9116,20240124,231,KOLKATA,purchase,248332.42,0
9117,20240813,490,HYDERABAD,purchase,224366.18,0
9118,20241002,351,DELHI,purchase,115890.22,0
9119,20240301,285,JAIPUR,purchase,231551.1,0
9120,20240715,65,MUMBAI,purchase,172519.05,0
9121,20231103,41,DELHI,transfer,387778.05,1
9122,20240704,981,SURAT,purchase,208409.02,0
9123,20240126,455,MUMBAI,purchase,175852.88,0
9124,20241006,477,MUMBAI,refund,53103.6,0
9125,20231026,868,CHENNAI,purchase,189184.05,0
9126,20240113,280,KOLKATA,refund,84756.37,0
9127,20240911,831,JAIPUR,refund,53711.62,0
9128,20240419,544,BENGALURU,transfer,375775.95,1
9129,20231117,766,BENGALURU,purchase,225199.42,0
9130,20240903,867,PUNE,purchase,179850.82,0
9131,20240829,884,KOLKATA,cash_out,328449.0,0
9132,20240710,748,MUMBAI,refund,6556.28,0
9133,20240401,118,DELHI,purchase,124508.18,0
9134,20240626,209,JAIPUR,transfer,385864.05,0
9135,20240603,503,JAIPUR,refund,93497.25,0
9136,20240410,626,JAIPUR,purchase,257397.52,0
9137,20240306,211,JAIPUR,purchase,305495.85,0
9138,20240526,727,BENGALURU,purchase,172004.25,0
9139,20240430,975,CHENNAI,refund,16991.7,0
9140,20240203,761,HYDERABAD,refund,33737.55,0
9141,20240418,622,CHENNAI,refund,6222.15,0
9142,20240719,226,DELHI,purchase,354889.42,1
9143,20240131,839,JAIPUR,purchase,181422.45,0
9144,20240202,698,PUNE,cash_out,347692.95,0
9145,20241015,240,SURAT,purchase,286062.97,0
9146,20240610,192,SURAT,purchase,184971.6,0
9147,20240116,195,PUNE,purchase,233832.22,0
9148,20240209,1,CHENNAI,purchase,110296.72,0
9149,20240123,651,KOLKATA,refund,45311.48,0
9150,20231226,230,SURAT,refund,40014.98,0
9151,20240725,667,CHENNAI,purchase,133517.18,0
9152,20240530,955,DELHI,purchase,301270.2,0
9153,20240301,417,MUMBAI,refund,86268.6,0
9154,20240201,90,DELHI,purchase,133734.15,0
9155,20240422,228,KOLKATA,purchase,138802.12,0
9156,20231201,353,DELHI,purchase,209889.08,0
9157,20240917,758,KOLKATA,refund,89454.75,0
9158,20240110,912,DELHI,cash_out,342504.52,1
9159,20231128,521,DELHI,purchase,158258.1,0
9160,20240728,852,BENGALURU,refund,19155.68,0
9161,20240105,163,MUMBAI,purchase,151062.45,0
9162,20240915,169,SURAT,purchase,350461.65,0
9163,20240601,958,SURAT,purchase,305375.4,0
9164,20240207,436,SURAT,transfer,387676.57,1
9165,20240813,57,DELHI,transfer,390180.45,1
9166,20240223,104,BENGALURU,transfer,378528.15,1
9167,20240113,116,AHMEDABAD,refund,58834.05,0
9168,20241015,846,AHMEDABAD,purchase,285406.27,0
9169,20231125,173,MUMBAI,purchase,119239.72,0
9170,20231219,842,HYDERABAD,transfer,385210.65,1
9171,20241001,709,KOLKATA,purchase,239219.48,0
9172,20231126,365,MUMBAI,purchase,155987.7,0
9173,20240717,857,JAIPUR,refund,42439.65,0
9174,20240926,804,HYDERABAD,purchase,347909.92,0
9175,20240819,277,SURAT,purchase,202780.05,0
9176,20240119,860,SURAT,refund,101022.9,0
9177,20240812,228,KOLKATA,purchase,105959.7,0
9178,20240819,792,AHMEDABAD,purchase,138612.38,0
9179,20240803,40,CHENNAI,transfer,395174.18,0
9180,20240211,254,PUNE,purchase,219291.6,0
9181,20240523,873,PUNE,refund,7354.05,0
9182,20240803,811,AHMEDABAD,refund,63345.98,0
9183,20231204,387,KOLKATA,purchase,220722.15,0
9184,20240429,978,CHENNAI,refund,98134.58,0
9185,20240511,473,DELHI,purchase,291484.88,0
9186,20240323,77,PUNE,refund,11294.25,0
9187,20240227,244,KOLKATA,purchase,107914.12,0
9188,20240622,899,PUNE,purchase,352148.78,0
9189,20231214,989,DELHI,purchase,322127.03,0
9190,20240727,728,DELHI,transfer,396226.05,1
9191,20240321,164,BENGALURU,purchase,199601.32,0
9192,20240801,235,DELHI,purchase,256518.9,0
9193,20240704,205,HYDERABAD,refund,22539.0,0
9194,20240330,392,BENGALURU,purchase,274947.75,0
9195,20231213,917,PUNE,purchase,170526.68,0
9196,20231128,272,CHENNAI,purchase,232015.58,0
9197,20240126,593,SURAT,purchase,271148.62,0
9198,20240416,16,MUMBAI,purchase,175079.85,0
9199,20231217,687,DELHI,purchase,194915.32,0
9200,20241011,498,BENGALURU,transfer,402154.5,1
9201,20240520,239,PUNE,purchase,313895.18,0
9202,20240830,358,AHMEDABAD,purchase,273188.85,0
9203,20231207,913,AHMEDABAD,purchase,278280.75,0
9204,20240429,931,KOLKATA,purchase,109606.2,0
9205,20240619,578,BENGALURU,refund,82947.97,0
9206,20240130,725,SURAT,refund,28065.68,0
9207,20240906,978,CHENNAI,purchase,360564.6,0
9208,20231208,266,KOLKATA,transfer,400994.55,0
9209,20240612,17,DELHI,refund,57550.35,0
9210,20240916,371,JAIPUR,cash_out,355942.95,0
9211,20240405,873,PUNE,purchase,214098.22,0
9212,20231119,193,KOLKATA,purchase,353788.05,0
9213,20240330,79,JAIPUR,cash_out,322784.55,0
9214,20240113,874,SURAT,purchase,269440.88,0
9215,20240704,611,AHMEDABAD,refund,77201.02,0
9216,20240514,170,JAIPUR,purchase,133133.55,0
9217,20231206,64,CHENNAI,purchase,236855.85,0
9218,20240603,464,AHMEDABAD,purchase,230666.7,0
9219,20241005,204,MUMBAI,refund,35480.78,0
9220,20231027,414,PUNE,purchase,355400.93,0
9221,20240309,879,HYDERABAD,refund,24709.58,0
9222,20240202,504,SURAT,purchase,194240.47,0
9223,20231127,849,HYDERABAD,purchase,223626.15,0
9224,20240522,292,JAIPUR,refund,69271.12,0
9225,20231229,195,AHMEDABAD,purchase,270158.62,0
9226,20240508,643,DELHI,purchase,288165.9,0
9227,20231110,507,JAIPUR,purchase,204473.78,0
9228,20240803,832,HYDERABAD,purchase,190167.45,0
9229,20240501,920,HYDERABAD,purchase,269897.92,0
9230,20240315,385,PUNE,purchase,117230.85,0
9231,20241008,464,DELHI,transfer,393581.1,1
9232,20240816,730,DELHI,refund,33347.32,0
9233,20240624,137,BENGALURU,cash_out,317832.08,0
9234,20240903,663,AHMEDABAD,purchase,196078.58,0
9235,20240303,494,BENGALURU,refund,56914.28,0
9236,20241008,660,BENGALURU,refund,101022.08,0
9237,20240326,407,AHMEDABAD,purchase,192856.12,0
9238,20240912,465,KOLKATA,purchase,265199.55,0
9239,20231124,201,DELHI,refund,36662.17,0
9240,20240125,672,SURAT,refund,65943.9,0
9241,20231130,715,DELHI,purchase,157555.2,0
9242,20231217,986,MUMBAI,purchase,348018.0,0
9243,20231226,621,HYDERABAD,purchase,255345.75,0
9244,20240830,589,AHMEDABAD,transfer,392240.48,0
9245,20240716,27,BENGALURU,refund,30752.7,0
9246,20231220,638,SURAT,refund,11300.02,0
9247,20240904,454,PUNE,purchase,234559.88,0
9248,20240530,165,JAIPUR,purchase,138411.9,0
9249,20240620,357,KOLKATA,purchase,315465.97,0
9250,20240907,106,CHENNAI,purchase,214906.72,0
9251,20240920,812,MUMBAI,purchase,369764.18,1
9252,20240605,788,HYDERABAD,purchase,298475.1,0
9253,20240709,369,PUNE,purchase,123989.25,0
9254,20241010,54,MUMBAI,purchase,163756.72,0
9255,20240222,990,SURAT,purchase,226380.82,0
9256,20240916,464,KOLKATA,refund,102237.3,0
9257,20241015,920,HYDERABAD,cash_out,359580.38,1
9258,20240524,862,PUNE,refund,50898.38,0
9259,20240531,254,SURAT,purchase,354297.9,0
9260,20231209,277,MUMBAI,purchase,341900.62,1
9261,20231115,718,DELHI,purchase,239778.82,0
9262,20240111,300,DELHI,purchase,265230.9,0
9263,20241006,38,KOLKATA,refund,7311.15,0
9264,20231105,182,BENGALURU,purchase,199725.9,0
9265,20231120,500,DELHI,cash_out,330159.22,1
9266,20240401,350,PUNE,transfer,410748.52,0
9267,20240103,484,SURAT,transfer,399529.35,0
9268,20240330,259,HYDERABAD,purchase,286704.82,0
9269,20240626,619,MUMBAI,cash_out,334546.58,0
9270,20241006,313,HYDERABAD,purchase,134922.98,0
9271,20240708,473,CHENNAI,purchase,165735.08,0
9272,20240321,728,JAIPUR,purchase,211501.95,0
9273,20240307,861,BENGALURU,purchase,150190.42,0
9274,20240917,260,PUNE,purchase,171125.62,0
9275,20231109,1000,CHENNAI,cash_out,350606.85,0
9276,20240904,711,KOLKATA,refund,24751.65,0
9277,20231122,568,SURAT,transfer,391889.85,0
9278,20241002,130,CHENNAI,purchase,300048.38,0
9279,20240218,221,CHENNAI,purchase,192338.02,0
9280,20231128,138,AHMEDABAD,purchase,352696.57,0
9281,20241011,391,BENGALURU,purchase,267588.75,0
9282,20231210,307,JAIPUR,purchase,130317.82,0
9283,20240716,568,AHMEDABAD,purchase,332689.5,0
9284,20240418,57,MUMBAI,refund,95111.78,0
9285,20240314,298,CHENNAI,purchase,106826.78,0
9286,20240316,674,CHENNAI,refund,93035.25,0
9287,20240208,903,MUMBAI,transfer,397309.28,1
9288,20240104,306,DELHI,purchase,211341.08,0
9289,20240915,18,CHENNAI,purchase,236188.42,0
9290,20231120,20,BENGALURU,purchase,121065.45,0
9291,20240501,163,SURAT,refund,100813.35,0
9292,20240926,614,BENGALURU,refund,44947.65,0
9293,20231031,712,PUNE,refund,49501.65,0
9294,20241001,475,JAIPUR,refund,99127.88,0
9295,20240316,77,PUNE,transfer,406469.25,0
9296,20240115,979,MUMBAI,purchase,158710.2,0
9297,20231219,336,SURAT,refund,1395.9,0
9298,20240417,345,MUMBAI,purchase,128747.85,0
9299,20240416,206,KOLKATA,purchase,138845.02,0
9300,20240810,507,KOLKATA,transfer,402978.68,0
9301,20231108,815,DELHI,transfer,403750.88,1
9302,20231028,486,CHENNAI,refund,96170.25,0
9303,20240207,971,MUMBAI,purchase,294265.12,0
9304,20240802,731,PUNE,purchase,363915.75,0
9305,20240327,856,BENGALURU,purchase,326869.95,1
9306,20240202,128,DELHI,purchase,163293.07,0
9307,20240407,767,PUNE,refund,25105.58,0
9308,20240706,671,HYDERABAD,purchase,349358.62,1
9309,20240119,183,BENGALURU,purchase,279036.45,0
9310,20240718,721,JAIPUR,purchase,239355.6,0
9311,20240720,448,PUNE,refund,31620.6,0
9312,20240713,638,KOLKATA,purchase,283267.05,0
9313,20240311,421,AHMEDABAD,purchase,254190.75,0
9314,20240723,940,CHENNAI,purchase,194474.78,0
9315,20240517,649,DELHI,refund,32155.2,0
9316,20240930,430,HYDERABAD,purchase,319607.48,0
9317,20240823,117,SURAT,refund,59307.6,0
9318,20231027,459,HYDERABAD,refund,911.63,0
9319,20240910,577,KOLKATA,refund,46434.3,0
9320,20240509,215,SURAT,cash_out,354231.9,0
9321,20240124,419,MUMBAI,purchase,198302.78,0
9322,20240401,171,PUNE,transfer,390184.58,0
9323,20240318,668,HYDERABAD,purchase,237260.92,0
9324,20240505,367,BENGALURU,purchase,308603.62,0
9325,20240928,138,SURAT,purchase,288368.85,0
9326,20240224,957,JAIPUR,refund,3540.9,0
9327,20240118,105,PUNE,purchase,356118.68,0
9328,20240204,958,AHMEDABAD,purchase,111346.13,0
9329,20231031,820,DELHI,purchase,240220.2,0
9330,20240130,725,DELHI,purchase,287992.65,0
9331,20240825,506,JAIPUR,refund,60251.4,0
9332,20231028,300,KOLKATA,cash_out,353250.15,0
9333,20240306,703,PUNE,purchase,315669.75,0
9334,20240725,189,JAIPUR,transfer,396018.15,0
9335,20240408,909,CHENNAI,refund,68442.0,0
9336,20240518,106,AHMEDABAD,refund,28115.18,0
9337,20240301,692,SURAT,transfer,406199.48,0
9338,20240710,573,HYDERABAD,purchase,190309.35,0
9339,20240407,563,PUNE,purchase,270082.72,0
9340,20231107,980,CHENNAI,refund,44512.05,0
9341,20231201,815,PUNE,purchase,143957.55,0
9342,20241019,871,BENGALURU,cash_out,344176.8,0
9343,20240210,79,MUMBAI,purchase,121632.22,0
9344,20240205,247,BENGALURU,transfer,372018.08,1
9345,20240618,296,AHMEDABAD,cash_out,317489.7,0
9346,20231118,252,MUMBAI,refund,70101.08,0
9347,20240306,770,HYDERABAD,refund,17009.02,0
9348,20231026,669,DELHI,refund,16491.75,0
9349,20241010,809,PUNE,purchase,222288.0,0
9350,20240915,535,PUNE,refund,729.3,0
9351,20231031,620,AHMEDABAD,purchase,194049.08,0
9352,20240619,541,JAIPUR,refund,5006.92,0
9353,20240621,268,JAIPUR,purchase,104350.12,0
9354,20240102,131,AHMEDABAD,refund,57856.42,0
9355,20231121,148,HYDERABAD,refund,81116.48,0
9356,20240114,17,DELHI,purchase,250304.18,0
9357,20240407,235,AHMEDABAD,purchase,106209.68,0
9358,20240903,223,HYDERABAD,transfer,373767.08,1
9359,20240219,747,CHENNAI,purchase,288329.25,0
9360,20240922,337,JAIPUR,refund,95226.45,0
9361,20231113,877,DELHI,refund,16386.97,0
9362,20240903,947,BENGALURU,refund,44670.45,0
9363,20240729,886,JAIPUR,transfer,407010.45,0
9364,20231209,565,HYDERABAD,transfer,394403.62,1
9365,20240514,239,JAIPUR,purchase,223395.98,0
9366,20240829,74,CHENNAI,transfer,376856.7,0
9367,20231228,863,HYDERABAD,purchase,139601.55,0
9368,20240708,571,AHMEDABAD,purchase,368995.28,0
9369,20231210,218,JAIPUR,purchase,218065.65,0
9370,20240514,754,PUNE,purchase,104041.58,0
9371,20240510,49,BENGALURU,purchase,226718.25,0
9372,20240802,771,CHENNAI,transfer,394183.35,0
9373,20240608,286,AHMEDABAD,purchase,299578.95,0
9374,20240203,99,DELHI,purchase,279484.42,0
9375,20240927,69,MUMBAI,refund,100178.92,0
9376,20231104,762,CHENNAI,transfer,409158.75,0
9377,20240212,528,AHMEDABAD,purchase,139477.8,0
9378,20231209,807,DELHI,purchase,266318.25,0
9379,20231230,644,DELHI,refund,45693.45,0
9380,20240506,806,DELHI,refund,96974.62,0
9381,20240202,351,BENGALURU,refund,69581.32,0
9382,20240404,997,DELHI,purchase,334728.9,1
9383,20240816,329,JAIPUR,cash_out,357054.22,0
9384,20231024,53,PUNE,purchase,350752.88,0
9385,20240502,811,AHMEDABAD,purchase,301863.38,0
9386,20240722,920,PUNE,purchase,176869.28,0
9387,20231127,318,SURAT,purchase,293288.32,0
9388,20231205,159,KOLKATA,purchase,191832.3,0
9389,20241010,690,DELHI,refund,14817.82,0
9390,20240406,993,CHENNAI,cash_out,344787.3,0
9391,20241020,347,AHMEDABAD,refund,85936.13,0
9392,20240425,522,KOLKATA,refund,87242.92,0
9393,20231022,824,JAIPUR,purchase,261708.98,0
9394,20240810,755,HYDERABAD,transfer,381981.6,1
9395,20240901,914,HYDERABAD,purchase,294949.05,1
9396,20240228,845,SURAT,refund,52410.6,0
9397,20231201,466,HYDERABAD,cash_out,343062.22,1
9398,20231202,236,HYDERABAD,purchase,133102.2,0
9399,20240508,716,AHMEDABAD,purchase,205623.0,0
9400,20240306,970,SURAT,purchase,218468.25,0
9401,20240509,676,KOLKATA,purchase,328540.58,0
9402,20240915,634,MUMBAI,purchase,281300.25,0
9403,20240628,275,JAIPUR,refund,59753.1,0
9404,20231217,722,MUMBAI,purchase,139610.62,0
9405,20240126,222,KOLKATA,transfer,390778.58,0
9406,20240120,487,AHMEDABAD,refund,70007.03,0
9407,20240906,916,AHMEDABAD,refund,86422.88,0
9408,20240309,597,AHMEDABAD,refund,66480.15,0
9409,20240104,671,DELHI,transfer,402872.25,1
9410,20240726,64,HYDERABAD,refund,21429.38,0
9411,20231215,296,SURAT,transfer,376963.95,0
9412,20231128,968,CHENNAI,purchase,280370.47,0
9413,20240307,892,PUNE,purchase,337044.68,0
9414,20240613,633,BENGALURU,purchase,340112.85,1
9415,20240303,978,JAIPUR,purchase,120799.8,0
9416,20240817,513,HYDERABAD,refund,50716.05,0
9417,20231221,255,CHENNAI,purchase,344598.38,0
9418,20231023,936,HYDERABAD,cash_out,363216.15,1
9419,20240205,823,HYDERABAD,transfer,378564.45,1
9420,20240122,232,CHENNAI,transfer,384899.62,0
9421,20241015,10,DELHI,refund,99833.25,0
9422,20241015,735,SURAT,purchase,229876.35,0
9423,20240421,653,MUMBAI,transfer,373788.52,1
9424,20240213,587,JAIPUR,purchase,156276.45,0
9425,20240821,612,KOLKATA,purchase,290685.45,0
9426,20240610,823,PUNE,purchase,129364.12,0
9427,20241009,975,KOLKATA,purchase,207144.3,0
9428,20231226,15,MUMBAI,purchase,181665.82,0
9429,20231108,672,CHENNAI,purchase,307374.38,0
9430,20240510,264,PUNE,purchase,359965.65,0
9431,20240307,694,HYDERABAD,purchase,152755.35,0
9432,20240611,656,BENGALURU,refund,10422.22,0
9433,20240124,153,HYDERABAD,purchase,172654.35,0
9434,20240927,300,MUMBAI,purchase,125268.0,0
9435,20240505,571,CHENNAI,purchase,239730.15,0
9436,20240524,166,SURAT,refund,94924.5,0
9437,20240903,178,DELHI,purchase,158152.5,0
9438,20241008,375,MUMBAI,refund,102417.98,0
9439,20240821,848,JAIPUR,transfer,408858.45,0
9440,20240417,884,JAIPUR,purchase,241380.15,0
9441,20240905,459,SURAT,refund,82556.92,0
9442,20240422,538,PUNE,purchase,189404.32,0
9443,20231231,170,JAIPUR,purchase,112866.6,0
9444,20240918,10,HYDERABAD,purchase,129973.8,0
9445,20240619,506,BENGALURU,cash_out,317791.65,1
9446,20240205,202,AHMEDABAD,purchase,326650.5,0
9447,20240705,148,DELHI,purchase,277325.4,1
9448,20240421,579,CHENNAI,purchase,360389.7,0
9449,20240121,239,KOLKATA,transfer,377027.48,0
9450,20240730,362,AHMEDABAD,purchase,336765.82,0
9451,20231214,11,DELHI,purchase,255042.15,0
9452,20231106,230,MUMBAI,refund,42791.1,0
9453,20240519,141,PUNE,refund,6220.5,0
9454,20231108,895,DELHI,purchase,203419.42,0
9455,20240507,853,MUMBAI,purchase,209728.2,0
9456,20240709,423,AHMEDABAD,purchase,309016.12,0
9457,20231106,125,JAIPUR,purchase,343044.07,0
9458,20231218,113,DELHI,purchase,219908.7,0
9459,20240517,21,HYDERABAD,refund,39380.55,0
9460,20240912,845,HYDERABAD,transfer,408563.1,1
9461,20240929,334,DELHI,purchase,158892.52,0
9462,20240608,245,SURAT,purchase,250733.18,0
9463,20240925,177,BENGALURU,purchase,335228.85,1
9464,20240102,869,SURAT,purchase,140205.45,0
9465,20240524,13,PUNE,cash_out,352097.63,0
9466,20231220,934,CHENNAI,refund,45720.68,0
9467,20240224,835,AHMEDABAD,purchase,220343.48,0
9468,20240908,701,SURAT,refund,97378.87,0
9469,20240727,542,JAIPUR,transfer,383332.95,0
9470,20240202,806,SURAT,purchase,141999.83,0
9471,20231116,764,BENGALURU,transfer,389588.1,1
9472,20240221,378,MUMBAI,purchase,289895.1,0
9473,20240327,879,CHENNAI,refund,70473.15,0
9474,20240302,196,HYDERABAD,refund,56456.4,0
9475,20240426,896,HYDERABAD,transfer,411722.85,1
9476,20240607,803,DELHI,purchase,363377.85,1
9477,20240110,522,AHMEDABAD,purchase,275896.5,0
9478,20240821,204,SURAT,purchase,302810.47,1
9479,20240413,508,DELHI,purchase,317988.82,0
9480,20231224,947,MUMBAI,purchase,174288.68,0
9481,20240804,819,MUMBAI,transfer,391625.02,1
9482,20240703,538,DELHI,purchase,202522.65,0
9483,20240412,972,CHENNAI,transfer,402336.82,0
9484,20240104,89,HYDERABAD,purchase,340420.58,1
9485,20240528,280,HYDERABAD,refund,75631.88,0
9486,20240103,209,MUMBAI,transfer,410705.62,1
9487,20240413,54,PUNE,purchase,288120.52,0
9488,20240821,35,SURAT,purchase,361322.78,0
9489,20240103,769,KOLKATA,refund,60788.48,0
9490,20240607,358,AHMEDABAD,refund,44531.85,0
9491,20240718,955,PUNE,purchase,347815.88,0
9492,20240721,130,BENGALURU,cash_out,368269.28,1
9493,20240209,777,AHMEDABAD,purchase,254840.02,0
9494,20241004,682,AHMEDABAD,purchase,287677.5,0
9495,20240824,141,PUNE,purchase,260002.05,0
9496,20240211,373,AHMEDABAD,cash_out,321760.73,0
9497,20231023,837,DELHI,refund,93336.37,0
9498,20240703,756,DELHI,transfer,391220.78,1
9499,20240317,731,CHENNAI,purchase,182979.22,0
9500,20240207,526,HYDERABAD,refund,75932.18,0
9501,20240429,393,HYDERABAD,purchase,308417.18,1
9502,20240401,279,KOLKATA,purchase,123059.48,0
9503,20240117,388,DELHI,refund,25470.22,0
9504,20240316,783,CHENNAI,purchase,270379.72,0
9505,20231023,582,AHMEDABAD,refund,49481.02,1
9506,20240427,338,HYDERABAD,purchase,248048.62,0
9507,20240701,538,BENGALURU,purchase,103334.55,0
9508,20231029,544,CHENNAI,purchase,235774.28,0
9509,20240922,513,PUNE,purchase,279195.68,0
9510,20240118,70,JAIPUR,purchase,356415.68,0
9511,20240229,265,AHMEDABAD,purchase,117126.08,0
9512,20240327,776,JAIPUR,transfer,403450.58,0
9513,20240221,901,MUMBAI,purchase,360840.98,1
9514,20240823,627,AHMEDABAD,transfer,384190.13,0
9515,20240202,841,AHMEDABAD,purchase,260240.47,0
9516,20240927,750,SURAT,transfer,395114.78,0
9517,20240717,395,MUMBAI,purchase,128634.82,0
9518,20240520,154,HYDERABAD,purchase,149985.0,0
9519,20240404,592,BENGALURU,refund,61268.62,0
9520,20240311,549,AHMEDABAD,refund,91339.05,0
9521,20240825,768,BENGALURU,purchase,253053.9,0
9522,20240814,843,MUMBAI,purchase,292725.68,0
9523,20240124,241,KOLKATA,transfer,409439.25,0
9524,20241010,911,SURAT,purchase,333580.5,0
9525,20231215,500,PUNE,refund,47152.87,0
9526,20240725,632,SURAT,cash_out,353192.4,0
9527,20240620,757,PUNE,refund,56084.32,0
9528,20240629,807,DELHI,purchase,146072.85,0
9529,20240703,849,AHMEDABAD,purchase,339613.72,0
9530,20240906,395,PUNE,transfer,385429.28,0
9531,20231118,965,BENGALURU,purchase,276319.72,0
9532,20240612,458,AHMEDABAD,refund,75808.42,0
9533,20240206,387,BENGALURU,transfer,402472.95,1
9534,20240218,73,AHMEDABAD,purchase,203430.15,0
9535,20240415,700,SURAT,purchase,272208.75,0
9536,20241005,895,BENGALURU,purchase,251503.72,0
9537,20231202,826,KOLKATA,purchase,222008.32,0
9538,20240218,169,SURAT,purchase,277201.65,0
9539,20240128,219,DELHI,refund,97284.0,0
9540,20231121,55,DELHI,purchase,319969.65,1
9541,20240510,288,MUMBAI,transfer,399953.4,1
9542,20240801,214,HYDERABAD,transfer,391524.38,1
9543,20231220,834,BENGALURU,refund,50891.78,0
9544,20231130,240,MUMBAI,refund,40245.15,0
9545,20240510,780,KOLKATA,refund,27852.0,0
9546,20240320,912,KOLKATA,transfer,409048.2,0
9547,20240326,198,SURAT,purchase,224947.8,0
9548,20240807,395,SURAT,purchase,108924.75,0
9549,20240411,88,HYDERABAD,refund,89343.38,0
9550,20240926,766,JAIPUR,transfer,407418.0,0
9551,20240718,704,CHENNAI,cash_out,340919.7,0
9552,20241014,192,BENGALURU,refund,7744.28,0
9553,20231123,493,KOLKATA,purchase,364715.18,0
9554,20231129,418,CHENNAI,purchase,122779.8,0
9555,20240827,150,DELHI,purchase,283719.15,0
9556,20240621,474,HYDERABAD,purchase,284295.0,0
9557,20240622,736,DELHI,refund,3479.85,0
9558,20240421,608,PUNE,purchase,240711.08,0
9559,20240313,245,BENGALURU,purchase,318432.68,0
9560,20240414,253,JAIPUR,transfer,379368.0,0
9561,20240108,193,DELHI,purchase,199192.95,0
