TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
46212,2024-02-06 01:15:35.725677,350692.65,530,cash_out,KOLKATA,0
73706,2023-11-17 09:37:35.907777,11741.4,303,refund,MUMBAI,0
16427,2024-08-30 21:06:35.542754,19293.45,51,refund,DELHI,0
62020,2024-03-31 21:34:35.838566,48500.92,129,refund,MUMBAI,0
11167,2024-03-16 16:49:35.520578,292059.08,879,purchase,HYDERABAD,0
80533,2024-10-14 00:00:35.940828,277610.02,156,purchase,SURAT,0
9616,2024-05-09 21:55:35.514090,139543.8,234,purchase,BENGALURU,0
82367,2023-11-23 21:50:35.947560,124083.3,114,purchase,JAIPUR,0
71346,2023-10-27 05:29:35.895105,81579.3,524,refund,HYDERABAD,0
20805,2024-02-23 17:50:35.561790,401584.42,500,transfer,BENGALURU,1
7323,2024-01-07 08:21:35.504337,400198.43,414,transfer,CHENNAI,0
38825,2024-07-30 07:06:35.673483,128684.32,537,purchase,BENGALURU,0
5121,2024-01-25 03:17:35.494716,147159.38,499,purchase,SURAT,0
2265,2024-09-02 14:14:35.473371,367696.72,236,purchase,MUMBAI,1
16194,2024-10-02 05:40:35.541736,203895.45,286,purchase,PUNE,0
78166,2024-02-27 23:27:35.929772,367516.05,169,cash_out,MUMBAI,1
78452,2024-09-09 13:50:35.931287,381999.75,313,transfer,SURAT,0
33578,2024-03-11 04:40:35.630963,73147.8,443,refund,BENGALURU,0
27625,2024-02-04 04:33:35.599984,302419.42,104,purchase,HYDERABAD,0
51107,2024-07-21 10:52:35.756794,359650.5,873,purchase,BENGALURU,1
70569,2024-04-06 14:08:35.890783,393723.0,615,transfer,SURAT,0
99155,2024-01-15 07:48:36.023975,346958.7,548,purchase,KOLKATA,0
97904,2023-11-12 19:32:36.018706,228492.0,168,purchase,SURAT,0
72601,2024-07-14 01:06:35.902145,61928.62,392,refund,SURAT,0
57152,2024-09-14 07:31:35.813156,65771.48,294,refund,PUNE,0
73064,2023-12-14 00:34:35.904598,271365.6,500,purchase,KOLKATA,0
70315,2023-10-27 08:36:35.889456,8046.22,366,refund,MUMBAI,0
93560,2024-08-04 01:47:35.999972,398345.48,562,transfer,MUMBAI,1
13678,2024-03-14 02:52:35.530892,156663.38,179,purchase,KOLKATA,0
33108,2023-11-18 01:20:35.627854,338297.85,909,cash_out,MUMBAI,0
38513,2024-08-21 12:11:35.671398,101848.72,587,refund,KOLKATA,0
97966,2024-07-28 06:46:36.018947,177390.68,695,purchase,CHENNAI,0
82639,2024-08-26 04:18:35.948504,260895.52,961,purchase,DELHI,0
74454,2024-07-27 01:04:35.911871,297559.35,373,purchase,JAIPUR,0
66906,2024-05-27 19:15:35.859634,408181.12,958,transfer,DELHI,1
54810,2024-06-07 13:02:35.797418,353607.37,435,purchase,PUNE,0
19217,2023-11-11 19:16:35.555478,77472.45,279,refund,DELHI,0
26373,2024-04-03 12:51:35.594924,376327.88,320,transfer,MUMBAI,1
34343,2024-06-22 11:50:35.636017,83526.3,877,refund,DELHI,0
62209,2024-04-24 23:00:35.839204,116989.12,197,purchase,PUNE,0
93265,2024-05-08 15:55:35.998705,24161.78,804,refund,SURAT,0
30882,2024-02-17 13:31:35.613371,70431.08,487,refund,SURAT,0
91219,2024-06-06 01:29:35.990026,298514.7,347,purchase,HYDERABAD,1
99766,2024-09-27 03:44:36.026657,358761.15,284,cash_out,DELHI,1
59608,2024-05-10 03:58:35.826647,52597.87,517,refund,KOLKATA,0
49501,2024-08-16 09:38:35.746889,101091.37,989,refund,BENGALURU,0
79708,2023-10-26 05:03:35.937232,81972.82,421,refund,JAIPUR,0
8553,2024-03-23 07:25:35.509506,155227.05,670,purchase,HYDERABAD,0
87097,2024-01-04 00:28:35.965288,88594.28,139,refund,KOLKATA,0
40047,2024-09-12 22:57:35.688441,397061.78,322,transfer,KOLKATA,0
50467,2024-09-10 23:09:35.752709,27333.9,485,refund,HYDERABAD,0
76539,2024-03-23 05:19:35.921430,114748.42,523,purchase,MUMBAI,0
44879,2024-04-11 04:34:35.717400,116772.15,307,purchase,BENGALURU,0
94882,2024-01-16 21:39:36.005756,124500.75,365,purchase,SURAT,0
36987,2023-11-22 15:08:35.661090,196793.85,396,purchase,CHENNAI,1
40758,2024-07-30 13:45:35.692388,277566.3,651,purchase,HYDERABAD,0
15008,2024-01-07 16:10:35.536357,315923.02,426,purchase,PUNE,0
51822,2024-01-07 20:42:35.761709,76674.68,585,refund,MUMBAI,0
85452,2024-08-01 22:37:35.959282,20455.88,356,refund,MUMBAI,0
77128,2023-11-18 05:50:35.924212,36312.38,625,refund,KOLKATA,0
39182,2024-02-21 01:35:35.683876,344355.82,611,cash_out,SURAT,0
81936,2024-01-14 21:45:35.946075,116919.82,103,purchase,AHMEDABAD,0
7438,2024-05-22 06:28:35.504833,343149.68,954,purchase,BENGALURU,1
51611,2024-04-18 05:11:35.760292,97737.75,177,refund,PUNE,0
38264,2024-06-20 00:27:35.669731,175408.2,620,purchase,HYDERABAD,0
56654,2024-07-23 01:22:35.809931,726.0,451,refund,BENGALURU,0
72746,2024-04-01 11:34:35.902924,126765.38,699,purchase,BENGALURU,0
59452,2023-11-24 23:47:35.825884,349615.2,751,cash_out,CHENNAI,0
71866,2024-02-06 11:35:35.897961,107151.82,908,purchase,HYDERABAD,0
96740,2023-11-24 10:34:36.013539,302211.53,990,purchase,JAIPUR,0
59236,2024-04-02 07:22:35.824970,274720.05,685,purchase,MUMBAI,0
74403,2023-11-01 18:53:35.911568,266024.55,743,purchase,HYDERABAD,0
13041,2023-11-19 05:24:35.528376,208307.55,59,purchase,CHENNAI,0
35470,2024-01-08 06:59:35.650355,129792.3,987,purchase,SURAT,0
73824,2024-08-24 11:44:35.908407,267178.73,163,purchase,SURAT,0
68810,2024-06-29 02:34:35.871190,302559.68,774,purchase,KOLKATA,0
83461,2024-08-28 15:18:35.951922,369406.12,153,purchase,HYDERABAD,1
80946,2024-01-30 17:09:35.942486,77813.18,70,refund,BENGALURU,0
65987,2024-02-28 14:34:35.855196,362707.95,725,purchase,MUMBAI,1
74298,2024-07-16 19:48:35.910994,294021.75,53,purchase,SURAT,0
92419,2024-04-30 14:25:35.995147,159748.88,604,purchase,CHENNAI,0
1647,2023-11-18 10:57:35.470984,330980.1,953,purchase,HYDERABAD,1
73032,2023-12-15 17:29:35.904428,411375.52,201,transfer,CHENNAI,0
82444,2024-01-12 23:55:35.947834,201894.0,286,purchase,BENGALURU,0
432,2024-09-07 07:32:35.464740,310995.3,639,purchase,HYDERABAD,1
21197,2024-04-25 06:00:35.563262,377561.25,605,transfer,JAIPUR,0
43131,2024-08-02 05:47:35.706412,2614.43,61,refund,KOLKATA,0
88283,2023-12-29 20:17:35.970357,314740.8,538,purchase,CHENNAI,0
53762,2024-05-01 11:49:35.790580,125478.38,53,purchase,PUNE,0
29932,2024-03-29 09:27:35.609210,169066.42,807,purchase,KOLKATA,0
36898,2024-01-25 18:09:35.660551,11776.05,62,refund,JAIPUR,0
35811,2024-05-22 22:27:35.653800,201693.52,467,purchase,SURAT,0
74040,2024-05-09 18:58:35.909602,209900.62,327,purchase,DELHI,0
84501,2024-03-27 16:33:35.955736,308679.53,538,purchase,CHENNAI,0
11132,2024-07-06 01:54:35.520433,50811.75,897,refund,JAIPUR,0
48218,2024-02-28 16:45:35.738480,175298.48,739,purchase,SURAT,0
33419,2024-04-19 03:57:35.629911,382824.75,170,transfer,CHENNAI,0
28819,2024-01-08 11:04:35.604774,88118.25,773,refund,DELHI,0
42312,2024-05-03 21:24:35.701267,359596.88,799,purchase,JAIPUR,0
25015,2024-06-04 02:57:35.588330,264480.15,260,purchase,MUMBAI,0
58407,2024-03-01 10:07:35.822193,130151.17,637,purchase,JAIPUR,0
66060,2023-11-04 23:40:35.855589,127279.35,473,purchase,PUNE,0
73507,2024-03-17 01:43:35.906784,176697.68,169,purchase,JAIPUR,0
52933,2024-01-13 02:15:35.770432,394921.72,488,transfer,PUNE,0
22509,2023-12-05 04:31:35.569607,380664.07,114,transfer,PUNE,0
59671,2024-08-16 15:23:35.826930,349135.05,999,purchase,CHENNAI,0
965,2024-10-11 16:59:35.467282,404562.68,238,transfer,MUMBAI,1
87658,2024-09-01 01:40:35.967373,72649.5,31,refund,AHMEDABAD,0
53869,2024-05-24 04:48:35.791265,167831.4,922,purchase,SURAT,0
50131,2023-12-19 18:29:35.750789,328339.27,657,purchase,BENGALURU,1
42936,2023-12-14 06:27:35.705136,218643.98,284,purchase,DELHI,0
16910,2024-07-29 10:01:35.545190,191522.1,61,purchase,PUNE,0
22302,2024-03-05 17:13:35.568232,126408.15,316,purchase,SURAT,0
76931,2024-07-17 12:21:35.923277,205313.62,319,purchase,KOLKATA,0
1124,2024-05-23 10:00:35.468057,245775.75,151,purchase,MUMBAI,0
92049,2024-06-02 00:44:35.993334,274658.18,586,purchase,PUNE,0
71925,2024-10-08 17:14:35.898287,243162.97,348,purchase,CHENNAI,0
99243,2024-08-15 07:52:36.024321,203567.1,51,purchase,CHENNAI,0
29032,2024-04-24 01:19:35.605636,385579.42,364,transfer,AHMEDABAD,0
19725,2024-06-29 01:53:35.557725,229574.4,123,purchase,SURAT,0
56932,2024-07-06 12:11:35.811723,39399.52,402,refund,AHMEDABAD,0
51031,2024-10-09 07:38:35.756289,190887.68,533,purchase,MUMBAI,0
96590,2024-08-10 21:12:36.012935,380648.4,165,transfer,PUNE,0
57183,2024-07-06 12:04:35.813361,259342.88,88,purchase,PUNE,0
45354,2024-02-07 12:40:35.720207,82947.97,574,refund,MUMBAI,0
60087,2024-07-03 00:10:35.828567,213679.13,221,purchase,DELHI,0
86156,2024-01-08 12:11:35.961947,265815.0,859,purchase,SURAT,0
49021,2024-06-17 22:53:35.743697,306269.7,320,purchase,CHENNAI,0
57502,2024-01-09 12:19:35.815460,190490.02,88,purchase,CHENNAI,0
63923,2024-03-15 10:16:35.846249,93559.95,568,refund,HYDERABAD,0
61168,2023-12-28 10:08:35.834377,271389.53,495,purchase,KOLKATA,0
99000,2024-05-31 18:38:36.023283,129355.05,106,purchase,HYDERABAD,0
57983,2023-12-06 01:42:35.819929,184532.7,840,purchase,SURAT,0
23670,2024-09-23 17:46:35.582561,164237.7,137,purchase,AHMEDABAD,0
13218,2024-08-30 01:45:35.529083,187787.32,132,purchase,AHMEDABAD,0
35936,2024-06-18 06:50:35.654629,231148.5,308,purchase,MUMBAI,1
81777,2024-10-19 13:20:35.945492,303506.77,266,purchase,AHMEDABAD,0
36212,2024-05-15 07:54:35.656458,94683.6,187,refund,AHMEDABAD,0
89981,2024-07-31 05:25:35.985450,86337.08,587,refund,SURAT,0
11191,2024-08-17 21:52:35.520681,258267.9,320,purchase,KOLKATA,0
16139,2024-04-19 03:23:35.541489,108102.22,119,purchase,HYDERABAD,0
13035,2024-04-10 02:57:35.528356,374318.18,412,transfer,BENGALURU,1
11760,2024-07-08 16:53:35.522976,295251.0,439,purchase,KOLKATA,0
64102,2023-11-23 05:03:35.846849,360303.9,73,cash_out,SURAT,0
22461,2024-02-08 06:42:35.569283,119625.0,785,purchase,SURAT,0
21187,2024-05-11 14:26:35.563200,130295.55,406,purchase,SURAT,0
22259,2024-03-31 02:05:35.567953,160452.6,707,purchase,JAIPUR,0
55239,2024-03-27 08:07:35.800224,7958.78,501,refund,BENGALURU,0
72847,2024-08-12 04:27:35.903442,129063.83,804,purchase,MUMBAI,0
38280,2023-12-29 14:55:35.669839,147056.25,302,purchase,AHMEDABAD,0
43016,2024-09-30 17:57:35.705686,108185.55,233,purchase,PUNE,0
95611,2024-06-09 09:35:36.008802,290880.15,389,purchase,JAIPUR,0
18956,2024-03-31 07:55:35.553827,75030.45,696,refund,KOLKATA,0
18223,2023-12-22 01:18:35.550660,261049.8,780,purchase,DELHI,0
69344,2024-01-02 10:39:35.884141,589.88,694,refund,MUMBAI,0
40992,2024-02-16 16:37:35.693746,314138.55,504,purchase,PUNE,0
99826,2024-05-23 09:20:36.026895,45496.28,650,refund,HYDERABAD,0
43157,2024-03-10 22:16:35.706576,97413.52,744,refund,KOLKATA,0
48514,2024-08-22 10:10:35.740239,227819.62,656,purchase,AHMEDABAD,0
64218,2024-10-02 15:31:35.847302,395005.05,554,transfer,SURAT,0
53959,2024-08-27 14:56:35.791848,222676.58,504,purchase,BENGALURU,0
69895,2024-08-27 15:23:35.887254,408301.57,984,transfer,SURAT,0
76776,2024-08-04 10:29:35.922541,167483.25,204,purchase,CHENNAI,0
35424,2024-05-09 07:50:35.650044,280998.3,294,purchase,CHENNAI,0
26259,2024-04-26 20:15:35.594526,180358.2,36,purchase,HYDERABAD,0
15887,2024-07-01 02:23:35.540533,68827.27,296,refund,MUMBAI,0
7135,2024-07-14 13:31:35.503590,2875.95,580,refund,CHENNAI,0
2580,2024-02-13 17:53:35.483286,237280.72,680,purchase,JAIPUR,0
43626,2024-04-21 23:04:35.709581,60309.15,407,refund,JAIPUR,0
51371,2024-03-24 23:45:35.758702,230871.3,916,purchase,CHENNAI,0
40676,2024-07-10 13:16:35.691947,124947.9,688,purchase,HYDERABAD,0
56197,2024-02-26 00:22:35.806914,73879.58,957,refund,JAIPUR,0
76197,2024-01-20 21:26:35.920076,386189.92,582,transfer,MUMBAI,1
95111,2024-07-05 00:37:36.006719,175959.3,105,purchase,HYDERABAD,0
90352,2024-01-03 21:20:35.986857,385704.82,911,transfer,KOLKATA,0
15037,2024-10-20 19:19:35.536486,397557.6,447,transfer,MUMBAI,1
2396,2024-06-20 04:29:35.482133,95273.48,583,refund,HYDERABAD,0
59310,2024-07-09 04:11:35.825217,238968.68,310,purchase,DELHI,0
36044,2024-01-21 06:32:35.655349,372207.0,210,transfer,MUMBAI,1
25839,2023-11-03 21:14:35.592353,141859.58,963,purchase,AHMEDABAD,0
89009,2023-10-31 19:10:35.973036,342719.85,622,purchase,BENGALURU,1
62865,2024-01-01 16:22:35.841676,376482.15,837,transfer,MUMBAI,1
85956,2024-05-04 13:14:35.961124,192492.3,211,purchase,DELHI,0
72590,2024-07-23 09:42:35.902088,31823.55,702,refund,DELHI,0
69880,2023-11-15 01:14:35.887180,242299.2,337,purchase,BENGALURU,0
10329,2023-11-23 21:22:35.517104,29172.82,716,refund,DELHI,0
85812,2023-11-18 15:28:35.960553,101871.82,491,refund,CHENNAI,0
34345,2023-12-12 19:03:35.636029,227610.9,492,purchase,AHMEDABAD,0
10496,2024-04-24 10:40:35.517848,337918.35,956,purchase,KOLKATA,0
49194,2024-10-06 16:46:35.744815,75952.8,412,refund,MUMBAI,0
24778,2024-03-25 19:38:35.587266,295959.68,755,purchase,DELHI,0
35988,2024-08-10 13:02:35.654981,342003.75,76,purchase,PUNE,0
16645,2023-12-21 23:51:35.544139,3077.25,45,refund,MUMBAI,0
55340,2024-05-29 06:52:35.800900,357972.45,513,purchase,HYDERABAD,0
93041,2024-07-01 02:46:35.997812,121812.08,927,purchase,MUMBAI,0
18331,2024-06-25 18:59:35.551087,49294.58,728,refund,CHENNAI,0
41864,2024-09-23 21:43:35.698560,302927.62,807,purchase,BENGALURU,0
57246,2024-05-26 05:45:35.813828,214272.3,374,purchase,HYDERABAD,0
56503,2024-03-19 20:15:35.808875,197505.82,110,purchase,SURAT,0
18708,2024-07-28 13:17:35.552657,358240.58,520,purchase,HYDERABAD,1
54643,2024-02-09 10:34:35.796351,220185.9,387,purchase,BENGALURU,0
84415,2024-09-02 06:31:35.955404,189189.82,231,purchase,SURAT,0
11476,2024-01-24 00:23:35.521839,281682.22,561,purchase,CHENNAI,0
77238,2024-07-29 19:40:35.924895,247126.28,495,purchase,JAIPUR,0
57770,2023-11-26 10:06:35.817181,258796.72,999,purchase,AHMEDABAD,0
84580,2024-06-10 06:29:35.956025,262404.45,565,purchase,DELHI,0
60441,2024-09-01 07:44:35.829916,172231.95,356,purchase,KOLKATA,0
73161,2024-01-04 06:03:35.905106,303032.4,235,purchase,AHMEDABAD,0
81910,2024-10-06 13:22:35.945989,294091.05,696,purchase,HYDERABAD,0
15685,2024-09-21 18:03:35.539694,268410.45,455,purchase,BENGALURU,0
34185,2024-05-10 20:48:35.635060,165569.25,918,purchase,KOLKATA,0
15923,2023-12-30 05:32:35.540653,383484.75,28,transfer,BENGALURU,1
71026,2024-09-12 12:06:35.893309,398343.82,427,transfer,JAIPUR,0
79722,2023-11-15 03:40:35.937298,340356.22,420,cash_out,BENGALURU,0
6287,2024-08-11 06:59:35.499870,95668.65,459,refund,BENGALURU,0
5779,2024-10-09 03:22:35.497430,50418.22,11,refund,HYDERABAD,0
64186,2024-07-09 22:22:35.847194,140502.45,543,purchase,PUNE,0
34659,2024-01-09 03:52:35.644796,364037.85,850,cash_out,JAIPUR,1
63381,2024-03-27 22:30:35.843906,342483.9,988,cash_out,MUMBAI,1
62368,2024-02-09 20:36:35.839758,25469.4,155,refund,KOLKATA,0
27051,2023-11-30 06:15:35.597728,356230.05,181,purchase,MUMBAI,1
20395,2024-07-10 14:22:35.560322,278653.65,917,purchase,DELHI,0
60753,2024-05-24 16:18:35.831806,183203.62,309,purchase,CHENNAI,0
44995,2024-06-01 18:59:35.718168,33474.38,334,refund,JAIPUR,0
73647,2024-03-24 18:17:35.907558,143363.55,190,purchase,HYDERABAD,0
73630,2024-07-18 02:14:35.907460,378698.92,103,transfer,DELHI,1
21030,2024-04-26 07:16:35.562591,81717.08,694,refund,JAIPUR,0
64359,2024-04-19 09:19:35.847779,79047.38,548,refund,CHENNAI,0
21789,2024-04-29 20:19:35.565659,78725.62,690,refund,AHMEDABAD,0
30458,2024-06-04 12:18:35.611101,233556.68,16,purchase,PUNE,0
23852,2024-02-07 07:19:35.583394,105468.0,594,purchase,SURAT,0
26460,2024-03-19 04:48:35.595383,329956.27,405,cash_out,SURAT,0
57884,2024-03-17 23:16:35.819295,49910.02,460,refund,DELHI,0
16021,2024-09-12 04:35:35.541066,321902.62,825,cash_out,SURAT,0
5061,2024-01-29 07:27:35.494421,31495.2,496,refund,CHENNAI,0
5730,2024-09-26 11:21:35.497199,132703.72,342,purchase,PUNE,0
66233,2024-10-09 18:19:35.856467,124993.28,301,purchase,PUNE,0
15072,2024-03-04 02:13:35.536662,220216.42,632,purchase,MUMBAI,0
34804,2024-06-02 03:21:35.645774,335553.9,335,cash_out,CHENNAI,0
81991,2024-09-17 14:04:35.946257,375594.45,884,transfer,AHMEDABAD,0
23532,2024-05-08 08:10:35.582055,192049.28,230,purchase,HYDERABAD,0
8609,2024-06-06 21:10:35.509770,279198.15,836,purchase,CHENNAI,0
71899,2024-08-21 13:06:35.898150,231014.02,881,purchase,PUNE,0
55336,2023-11-30 07:40:35.800873,50828.25,555,refund,PUNE,0
8698,2024-06-18 09:03:35.510119,382540.13,820,transfer,SURAT,0
7011,2024-07-04 06:50:35.503015,248290.35,199,purchase,KOLKATA,0
37962,2023-11-30 07:34:35.667696,315673.88,423,purchase,BENGALURU,1
36470,2024-07-13 13:28:35.658107,320870.55,76,purchase,BENGALURU,1
3471,2023-12-25 07:42:35.487312,337625.48,521,purchase,AHMEDABAD,0
99776,2024-09-06 16:25:36.026691,255196.42,780,purchase,SURAT,0
65933,2024-04-17 23:10:35.854928,19064.1,385,refund,BENGALURU,0
70796,2024-05-01 11:12:35.891973,309776.77,617,purchase,KOLKATA,0
37358,2024-01-23 12:05:35.663589,25688.02,206,refund,HYDERABAD,0
75016,2024-03-28 04:27:35.914516,229828.5,869,purchase,PUNE,0
36289,2024-02-13 21:12:35.656961,173968.58,509,purchase,AHMEDABAD,0
91836,2024-08-16 09:48:35.992239,322337.4,64,purchase,JAIPUR,0
23410,2024-08-07 20:47:35.573532,32367.22,799,refund,PUNE,0
84407,2024-07-04 15:01:35.955378,202387.35,220,purchase,JAIPUR,0
39611,2024-07-06 17:03:35.686117,86924.48,209,refund,JAIPUR,0
19944,2024-06-22 14:57:35.558634,242506.28,714,purchase,AHMEDABAD,0
25723,2023-12-11 17:35:35.591587,201177.9,802,purchase,KOLKATA,0
15861,2023-11-06 22:13:35.540445,214071.82,661,purchase,AHMEDABAD,0
14031,2023-11-20 00:48:35.532329,84471.75,736,refund,KOLKATA,0
45225,2024-06-22 08:34:35.719486,23194.05,117,refund,KOLKATA,0
76716,2023-12-29 17:43:35.922217,320943.97,826,purchase,HYDERABAD,1
91303,2024-05-16 17:09:35.990315,310857.52,508,purchase,PUNE,0
4112,2024-01-22 07:51:35.490203,343321.28,562,purchase,CHENNAI,0
28379,2023-11-26 06:55:35.603007,77173.8,445,refund,BENGALURU,0
30973,2024-02-23 16:04:35.614024,159854.48,129,purchase,CHENNAI,0
56599,2023-11-11 15:46:35.809587,76790.18,515,refund,JAIPUR,0
84521,2024-06-27 06:18:35.955816,207794.4,470,purchase,HYDERABAD,0
61922,2024-05-14 15:18:35.838241,30156.22,68,refund,BENGALURU,0
13251,2024-05-05 21:53:35.529236,187830.22,166,purchase,JAIPUR,0
42569,2024-08-25 00:28:35.702888,385258.5,374,transfer,MUMBAI,1
63908,2024-01-16 19:01:35.846190,392017.72,142,transfer,DELHI,1
66288,2024-07-29 14:00:35.856675,176177.1,761,purchase,DELHI,0
79014,2023-11-13 04:33:35.933738,223814.25,352,purchase,MUMBAI,0
59211,2023-11-01 21:58:35.824886,175371.9,995,purchase,PUNE,0
49949,2023-11-30 03:24:35.749783,181797.0,595,purchase,MUMBAI,0
29296,2024-05-09 19:40:35.606679,231942.15,745,purchase,KOLKATA,0
95600,2024-08-30 09:53:36.008761,261501.08,900,purchase,MUMBAI,0
75008,2024-02-10 12:51:35.914469,389176.42,21,transfer,SURAT,0
92282,2023-11-05 08:00:35.994522,154949.85,259,purchase,HYDERABAD,0
91771,2024-04-11 10:27:35.991929,378311.18,113,transfer,SURAT,0
91917,2024-05-07 21:33:35.992706,331494.08,906,purchase,KOLKATA,0
42353,2024-06-15 18:31:35.701541,7198.12,804,refund,KOLKATA,1
4824,2024-03-05 16:51:35.493406,274516.27,410,purchase,CHENNAI,0
96935,2023-10-25 01:30:36.014457,35391.68,396,refund,KOLKATA,0
84377,2024-06-19 15:00:35.955268,301585.35,652,purchase,AHMEDABAD,0
65774,2024-07-08 11:05:35.854179,233592.15,476,purchase,JAIPUR,0
35748,2024-06-19 10:49:35.652194,144593.62,871,purchase,PUNE,0
9157,2024-09-17 22:11:35.512045,89454.75,758,refund,KOLKATA,0
14463,2023-11-06 07:31:35.534061,63293.18,10,refund,CHENNAI,0
48197,2024-05-01 14:44:35.738369,47683.35,531,refund,SURAT,0
99587,2024-09-17 17:26:36.025920,97325.25,156,refund,SURAT,0
19032,2024-05-15 20:31:35.554318,11445.22,135,refund,HYDERABAD,0
16428,2024-02-08 19:15:35.542759,378621.38,969,transfer,SURAT,0
28321,2024-09-27 05:06:35.602753,250460.92,721,purchase,SURAT,0
55611,2024-01-31 13:20:35.803189,47581.88,769,refund,SURAT,0
51591,2024-06-18 00:39:35.760160,208741.5,213,purchase,SURAT,0
40289,2023-10-24 09:17:35.689854,262046.4,574,purchase,BENGALURU,0
39077,2024-05-29 14:25:35.683332,303012.6,385,purchase,CHENNAI,0
17872,2023-10-31 00:38:35.549222,140118.0,402,purchase,BENGALURU,0
57542,2024-03-24 05:21:35.815719,378242.7,986,transfer,MUMBAI,1
64319,2024-06-26 11:18:35.847645,243097.8,650,purchase,CHENNAI,0
49652,2024-07-31 15:57:35.747895,49990.88,63,refund,HYDERABAD,0
63711,2024-08-21 21:48:35.845288,227815.5,823,purchase,HYDERABAD,0
52235,2024-05-31 04:39:35.764433,172725.3,85,purchase,JAIPUR,0
62632,2023-12-03 15:59:35.840657,406542.68,828,transfer,JAIPUR,0
34724,2023-12-29 07:25:35.645232,240742.42,726,purchase,CHENNAI,0
14532,2024-02-29 15:14:35.534339,147399.45,884,purchase,PUNE,0
83106,2024-10-13 04:21:35.950422,198674.85,510,purchase,AHMEDABAD,0
27818,2024-09-18 15:00:35.600792,205063.65,453,purchase,HYDERABAD,0
1542,2024-08-14 11:14:35.470511,137255.25,313,purchase,DELHI,0
32136,2024-05-25 05:33:35.622011,344353.35,142,cash_out,PUNE,0
68656,2024-07-25 06:39:35.870178,71803.05,310,refund,HYDERABAD,0
64911,2023-11-28 02:03:35.850027,11090.48,78,refund,SURAT,0
12850,2024-07-22 21:27:35.527620,109277.02,724,purchase,JAIPUR,0
42140,2024-08-13 01:18:35.700161,376475.55,584,transfer,MUMBAI,1
32785,2024-02-07 01:48:35.625787,19395.75,727,refund,SURAT,0
16513,2024-08-04 20:15:35.543450,152219.1,555,purchase,MUMBAI,0
4433,2024-07-09 15:37:35.491689,361470.45,155,purchase,PUNE,0
27052,2024-08-27 19:25:35.597735,130657.72,954,purchase,BENGALURU,0
42218,2024-02-09 22:11:35.700664,131881.2,687,purchase,MUMBAI,0
75784,2024-01-23 21:53:35.918283,240274.65,418,purchase,HYDERABAD,0
60123,2024-03-01 18:50:35.828689,84173.1,496,refund,HYDERABAD,0
38155,2024-01-19 07:57:35.668982,369128.1,636,purchase,BENGALURU,1
25952,2024-07-20 13:09:35.593084,285162.08,840,purchase,AHMEDABAD,0
81836,2024-03-19 12:47:35.945725,249974.18,663,purchase,SURAT,0
13842,2024-06-18 15:34:35.531559,210779.25,403,purchase,SURAT,0
39202,2024-10-05 21:09:35.683976,166155.0,969,purchase,JAIPUR,0
46360,2024-06-16 15:53:35.726659,351430.2,483,purchase,PUNE,0
73934,2024-06-11 01:47:35.909072,386027.4,24,transfer,SURAT,0
12646,2024-03-01 00:29:35.526773,2175.52,864,refund,JAIPUR,0
32725,2024-02-24 04:04:35.625417,142920.52,94,purchase,PUNE,0
2036,2024-07-14 18:14:35.472576,121072.05,480,purchase,BENGALURU,0
80626,2024-06-29 19:27:35.941162,341180.4,450,purchase,JAIPUR,0
27166,2024-08-05 18:17:35.598169,162511.8,412,purchase,AHMEDABAD,0
99074,2024-09-28 17:28:36.023607,288597.38,392,purchase,MUMBAI,0
28517,2023-11-02 03:03:35.603600,84640.05,25,refund,KOLKATA,0
61581,2024-01-16 19:40:35.836997,383040.9,986,transfer,MUMBAI,1
11375,2024-09-03 09:50:35.521396,348858.68,396,purchase,CHENNAI,0
26312,2024-02-05 13:06:35.594721,105471.3,796,purchase,BENGALURU,0
56381,2023-12-10 12:03:35.808102,7202.25,352,refund,KOLKATA,0
44013,2024-10-07 22:04:35.712095,262180.88,915,purchase,AHMEDABAD,0
83933,2024-05-20 03:08:35.953675,149053.58,975,purchase,BENGALURU,0
67821,2024-07-11 00:36:35.864784,330980.1,461,cash_out,AHMEDABAD,0
65675,2024-10-04 23:53:35.853681,164990.1,89,purchase,HYDERABAD,0
27259,2024-05-18 23:00:35.598546,157636.05,920,purchase,BENGALURU,0
6646,2024-07-20 10:55:35.501475,103462.42,793,purchase,AHMEDABAD,0
53117,2023-11-23 08:30:35.786303,15330.98,159,refund,KOLKATA,0
8969,2024-10-18 15:33:35.511252,148273.12,418,purchase,KOLKATA,0
66410,2024-08-19 01:35:35.857225,395000.1,749,transfer,CHENNAI,0
62974,2024-01-05 10:25:35.842275,411964.58,897,transfer,AHMEDABAD,0
6860,2024-01-13 18:49:35.502462,124325.02,836,purchase,MUMBAI,0
61053,2024-03-15 16:00:35.833688,273472.65,897,purchase,DELHI,0
75997,2024-02-24 04:50:35.919201,22996.05,81,refund,SURAT,0
88133,2024-09-03 04:37:35.969351,334205.02,530,cash_out,MUMBAI,1
82275,2023-11-03 13:57:35.947248,277557.22,923,purchase,KOLKATA,0
49368,2024-04-22 12:59:35.745996,20015.32,166,refund,JAIPUR,0
37531,2024-04-19 09:13:35.664744,162189.22,61,purchase,DELHI,0
22415,2024-04-01 12:15:35.568985,389783.62,568,transfer,AHMEDABAD,0
