TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
9423,2024-04-21 02:09:35.513158,373788.52,653,transfer,MUMBAI,1
9424,2024-02-13 11:33:35.513161,156276.45,587,purchase,JAIPUR,0
9425,2024-08-21 12:05:35.513165,290685.45,612,purchase,KOLKATA,0
9426,2024-06-10 19:52:35.513168,129364.12,823,purchase,PUNE,0
9427,2024-10-09 14:12:35.513171,207144.3,975,purchase,KOLKATA,0
9428,2023-12-26 23:03:35.513175,181665.82,15,purchase,MUMBAI,0
9429,2023-11-08 09:14:35.513178,307374.38,672,purchase,CHENNAI,0
9430,2024-05-10 09:53:35.513181,359965.65,264,purchase,PUNE,0
9431,2024-03-07 00:46:35.513185,152755.35,694,purchase,HYDERABAD,0
9432,2024-06-11 07:33:35.513188,10422.22,656,refund,BENGALURU,0
9433,2024-01-24 21:24:35.513191,172654.35,153,purchase,HYDERABAD,0
9434,2024-09-27 02:25:35.513194,125268.0,300,purchase,MUMBAI,0
9435,2024-05-05 20:49:35.513198,239730.15,571,purchase,CHENNAI,0
9436,2024-05-24 00:55:35.513201,94924.5,166,refund,SURAT,0
9437,2024-09-03 02:04:35.513204,158152.5,178,purchase,DELHI,0
9438,2024-10-08 10:33:35.513208,102417.98,375,refund,MUMBAI,0
9439,2024-08-21 02:38:35.513211,408858.45,848,transfer,JAIPUR,0
9440,2024-04-17 00:38:35.513214,241380.15,884,purchase,JAIPUR,0
9441,2024-09-05 19:03:35.513218,82556.92,459,refund,SURAT,0
9442,2024-04-22 20:20:35.513221,189404.32,538,purchase,PUNE,0
9443,2023-12-31 13:45:35.513225,112866.6,170,purchase,JAIPUR,0
9444,2024-09-18 00:31:35.513228,129973.8,10,purchase,HYDERABAD,0
9445,2024-06-19 02:19:35.513231,317791.65,506,cash_out,BENGALURU,1
9446,2024-02-05 17:52:35.513234,326650.5,202,purchase,AHMEDABAD,0
9447,2024-07-05 05:23:35.513238,277325.4,148,purchase,DELHI,1
9448,2024-04-21 13:16:35.513241,360389.7,579,purchase,CHENNAI,0
9449,2024-01-21 03:22:35.513245,377027.48,239,transfer,KOLKATA,0
9450,2024-07-30 13:04:35.513248,336765.82,362,purchase,AHMEDABAD,0
9451,2023-12-14 12:42:35.513251,255042.15,11,purchase,DELHI,0
9452,2023-11-06 14:14:35.513255,42791.1,230,refund,MUMBAI,0
9453,2024-05-19 11:28:35.513258,6220.5,141,refund,PUNE,0
9454,2023-11-08 16:05:35.513342,203419.42,895,purchase,DELHI,0
9455,2024-05-07 23:28:35.513347,209728.2,853,purchase,MUMBAI,0
9456,2024-07-09 07:52:35.513350,309016.12,423,purchase,AHMEDABAD,0
9457,2023-11-06 18:07:35.513353,343044.07,125,purchase,JAIPUR,0
9458,2023-12-18 14:10:35.513357,219908.7,113,purchase,DELHI,0
9459,2024-05-17 00:33:35.513360,39380.55,21,refund,HYDERABAD,0
9460,2024-09-12 06:14:35.513363,408563.1,845,transfer,HYDERABAD,1
9461,2024-09-29 07:14:35.513367,158892.52,334,purchase,DELHI,0
9462,2024-06-08 00:51:35.513370,250733.18,245,purchase,SURAT,0
9463,2024-09-25 17:59:35.513374,335228.85,177,purchase,BENGALURU,1
9464,2024-01-02 14:46:35.513377,140205.45,869,purchase,SURAT,0
9465,2024-05-24 23:33:35.513381,352097.63,13,cash_out,PUNE,0
9466,2023-12-20 22:35:35.513384,45720.68,934,refund,CHENNAI,0
9467,2024-02-24 03:24:35.513387,220343.48,835,purchase,AHMEDABAD,0
9468,2024-09-08 03:15:35.513391,97378.87,701,refund,SURAT,0
9469,2024-07-27 23:30:35.513394,383332.95,542,transfer,JAIPUR,0
9470,2024-02-02 13:07:35.513397,141999.83,806,purchase,SURAT,0
9471,2023-11-16 21:44:35.513401,389588.1,764,transfer,BENGALURU,1
9472,2024-02-21 02:17:35.513404,289895.1,378,purchase,MUMBAI,0
9473,2024-03-27 09:03:35.513408,70473.15,879,refund,CHENNAI,0
9474,2024-03-02 15:25:35.513411,56456.4,196,refund,HYDERABAD,0
9475,2024-04-26 22:36:35.513414,411722.85,896,transfer,HYDERABAD,1
9476,2024-06-07 21:05:35.513418,363377.85,803,purchase,DELHI,1
9477,2024-01-10 20:40:35.513421,275896.5,522,purchase,AHMEDABAD,0
9478,2024-08-21 02:49:35.513424,302810.47,204,purchase,SURAT,1
9479,2024-04-13 12:07:35.513428,317988.82,508,purchase,DELHI,0
9480,2023-12-24 22:51:35.513431,174288.68,947,purchase,MUMBAI,0
9481,2024-08-04 05:24:35.513434,391625.02,819,transfer,MUMBAI,1
9482,2024-07-03 07:11:35.513438,202522.65,538,purchase,DELHI,0
9483,2024-04-12 20:47:35.513441,402336.82,972,transfer,CHENNAI,0
9484,2024-01-04 15:55:35.513444,340420.58,89,purchase,HYDERABAD,1
9485,2024-05-28 02:19:35.513448,75631.88,280,refund,HYDERABAD,0
9486,2024-01-03 16:03:35.513451,410705.62,209,transfer,MUMBAI,1
9487,2024-04-13 00:21:35.513454,288120.52,54,purchase,PUNE,0
9488,2024-08-21 07:27:35.513457,361322.78,35,purchase,SURAT,0
9489,2024-01-03 18:41:35.513461,60788.48,769,refund,KOLKATA,0
9490,2024-06-07 22:57:35.513464,44531.85,358,refund,AHMEDABAD,0
9491,2024-07-18 11:04:35.513467,347815.88,955,purchase,PUNE,0
9492,2024-07-21 04:34:35.513471,368269.28,130,cash_out,BENGALURU,1
9493,2024-02-09 01:32:35.513475,254840.02,777,purchase,AHMEDABAD,0
9494,2024-10-04 14:05:35.513481,287677.5,682,purchase,AHMEDABAD,0
9495,2024-08-24 17:23:35.513487,260002.05,141,purchase,PUNE,0
9496,2024-02-11 00:36:35.513493,321760.73,373,cash_out,AHMEDABAD,0
9497,2023-10-23 03:47:35.513499,93336.37,837,refund,DELHI,0
9498,2024-07-03 12:57:35.513505,391220.78,756,transfer,DELHI,1
9499,2024-03-17 16:49:35.513511,182979.22,731,purchase,CHENNAI,0
9500,2024-02-07 06:49:35.513517,75932.18,526,refund,HYDERABAD,0
9501,2024-04-29 08:43:35.513528,308417.18,393,purchase,HYDERABAD,1
9502,2024-04-01 07:45:35.513533,123059.48,279,purchase,KOLKATA,0
9503,2024-01-17 05:45:35.513539,25470.22,388,refund,DELHI,0
9504,2024-03-16 15:56:35.513545,270379.72,783,purchase,CHENNAI,0
9505,2023-10-23 14:04:35.513551,49481.02,582,refund,AHMEDABAD,1
9506,2024-04-27 21:43:35.513556,248048.62,338,purchase,HYDERABAD,0
9507,2024-07-01 01:56:35.513560,103334.55,538,purchase,BENGALURU,0
9508,2023-10-29 11:04:35.513575,235774.28,544,purchase,CHENNAI,0
9509,2024-09-22 16:52:35.513581,279195.68,513,purchase,PUNE,0
9510,2024-01-18 15:11:35.513586,356415.68,70,purchase,JAIPUR,0
9511,2024-02-29 08:29:35.513591,117126.08,265,purchase,AHMEDABAD,0
9512,2024-03-27 21:44:35.513597,403450.58,776,transfer,JAIPUR,0
9513,2024-02-21 21:01:35.513602,360840.98,901,purchase,MUMBAI,1
9514,2024-08-23 11:45:35.513607,384190.13,627,transfer,AHMEDABAD,0
9515,2024-02-02 17:32:35.513613,260240.47,841,purchase,AHMEDABAD,0
9516,2024-09-27 18:40:35.513619,395114.78,750,transfer,SURAT,0
9517,2024-07-17 13:09:35.513624,128634.82,395,purchase,MUMBAI,0
9518,2024-05-20 08:54:35.513630,149985.0,154,purchase,HYDERABAD,0
9519,2024-04-04 22:46:35.513635,61268.62,592,refund,BENGALURU,0
9520,2024-03-11 02:20:35.513640,91339.05,549,refund,AHMEDABAD,0
9521,2024-08-25 01:40:35.513645,253053.9,768,purchase,BENGALURU,0
9522,2024-08-14 09:11:35.513651,292725.68,843,purchase,MUMBAI,0
9523,2024-01-24 03:50:35.513657,409439.25,241,transfer,KOLKATA,0
9524,2024-10-10 21:25:35.513663,333580.5,911,purchase,SURAT,0
9525,2023-12-15 22:24:35.513669,47152.87,500,refund,PUNE,0
9526,2024-07-25 23:12:35.513675,353192.4,632,cash_out,SURAT,0
9527,2024-06-20 12:41:35.513680,56084.32,757,refund,PUNE,0
9528,2024-06-29 04:07:35.513686,146072.85,807,purchase,DELHI,0
9529,2024-07-03 16:23:35.513693,339613.72,849,purchase,AHMEDABAD,0
9530,2024-09-06 05:45:35.513697,385429.28,395,transfer,PUNE,0
9531,2023-11-18 05:55:35.513700,276319.72,965,purchase,BENGALURU,0
9532,2024-06-12 06:20:35.513703,75808.42,458,refund,AHMEDABAD,0
9533,2024-02-06 10:29:35.513706,402472.95,387,transfer,BENGALURU,1
9534,2024-02-18 04:07:35.513710,203430.15,73,purchase,AHMEDABAD,0
9535,2024-04-15 13:39:35.513713,272208.75,700,purchase,SURAT,0
9536,2024-10-05 13:58:35.513716,251503.72,895,purchase,BENGALURU,0
9537,2023-12-02 02:45:35.513720,222008.32,826,purchase,KOLKATA,0
9538,2024-02-18 14:48:35.513723,277201.65,169,purchase,SURAT,0
9539,2024-01-28 05:35:35.513726,97284.0,219,refund,DELHI,0
9540,2023-11-21 08:21:35.513730,319969.65,55,purchase,DELHI,1
9541,2024-05-10 03:44:35.513733,399953.4,288,transfer,MUMBAI,1
9542,2024-08-01 00:06:35.513736,391524.38,214,transfer,HYDERABAD,1
9543,2023-12-20 22:47:35.513740,50891.78,834,refund,BENGALURU,0
9544,2023-11-30 16:05:35.513746,40245.15,240,refund,MUMBAI,0
9545,2024-05-10 08:28:35.513752,27852.0,780,refund,KOLKATA,0
9546,2024-03-20 10:54:35.513758,409048.2,912,transfer,KOLKATA,0
9547,2024-03-26 00:35:35.513764,224947.8,198,purchase,SURAT,0
9548,2024-08-07 19:46:35.513770,108924.75,395,purchase,SURAT,0
9549,2024-04-11 07:54:35.513776,89343.38,88,refund,HYDERABAD,0
9550,2024-09-26 04:34:35.513779,407418.0,766,transfer,JAIPUR,0
9551,2024-07-18 23:19:35.513782,340919.7,704,cash_out,CHENNAI,0
9552,2024-10-14 19:11:35.513787,7744.28,192,refund,BENGALURU,0
9553,2023-11-23 11:44:35.513793,364715.18,493,purchase,KOLKATA,0
9554,2023-11-29 07:38:35.513800,122779.8,418,purchase,CHENNAI,0
9555,2024-08-27 18:52:35.513806,283719.15,150,purchase,DELHI,0
9556,2024-06-21 05:35:35.513811,284295.0,474,purchase,HYDERABAD,0
9557,2024-06-22 17:53:35.513818,3479.85,736,refund,DELHI,0
9558,2024-04-21 20:56:35.513824,240711.08,608,purchase,PUNE,0
9559,2024-03-13 18:24:35.513830,318432.68,245,purchase,BENGALURU,0
9560,2024-04-14 01:09:35.513835,379368.0,253,transfer,JAIPUR,0
9561,2024-01-08 17:12:35.513841,199192.95,193,purchase,DELHI,0
9562,2024-06-19 21:55:35.513847,403063.65,400,transfer,JAIPUR,0
9563,2024-08-01 06:14:35.513853,269690.85,928,purchase,HYDERABAD,0
9564,2024-02-24 12:00:35.513857,286161.98,600,purchase,DELHI,0
9565,2024-02-02 09:23:35.513860,186120.0,878,purchase,SURAT,0
9566,2023-12-11 22:30:35.513864,182062.65,310,purchase,DELHI,0
9567,2024-03-11 10:06:35.513870,82773.9,909,refund,SURAT,0
9568,2024-09-10 07:42:35.513876,314809.27,987,purchase,DELHI,0
9569,2023-10-26 15:37:35.513881,167760.45,552,purchase,DELHI,0
9570,2024-06-27 02:50:35.513887,265527.08,96,purchase,SURAT,0
9571,2024-07-14 01:05:35.513893,110418.0,148,purchase,MUMBAI,0
9572,2024-02-22 15:06:35.513898,316963.35,161,purchase,KOLKATA,0
9573,2024-08-05 16:03:35.513902,62456.62,70,refund,SURAT,0
9574,2024-03-06 02:00:35.513905,126662.25,21,purchase,KOLKATA,0
9575,2024-07-30 10:43:35.513908,251145.68,32,purchase,PUNE,0
9576,2024-04-29 10:48:35.513912,31071.15,174,refund,CHENNAI,0
9577,2024-01-25 21:02:35.513915,383097.0,128,transfer,MUMBAI,1
9578,2023-10-30 08:56:35.513919,160135.8,375,purchase,KOLKATA,0
9579,2024-03-07 21:00:35.513922,387798.68,977,transfer,PUNE,0
9580,2024-01-25 03:52:35.513925,272324.25,897,purchase,AHMEDABAD,0
9581,2023-10-28 15:14:35.513929,63059.7,282,refund,MUMBAI,0
9582,2023-10-25 02:43:35.513932,206225.25,641,purchase,PUNE,0
9583,2024-04-24 19:18:35.513935,57792.08,591,refund,KOLKATA,0
9584,2024-04-23 11:12:35.513939,353033.18,991,purchase,HYDERABAD,1
9585,2024-08-19 18:28:35.513942,216208.58,209,purchase,PUNE,0
9586,2024-04-10 02:12:35.513951,161554.8,502,purchase,MUMBAI,0
9587,2024-10-14 21:04:35.513954,221164.35,575,purchase,BENGALURU,0
9588,2024-01-09 12:55:35.513960,106119.75,112,purchase,JAIPUR,0
9589,2024-09-12 15:05:35.513967,199771.28,490,purchase,JAIPUR,0
9590,2024-01-14 01:01:35.513972,332794.27,223,cash_out,HYDERABAD,0
9591,2024-08-10 14:47:35.513978,209882.48,463,purchase,SURAT,0
9592,2024-05-25 23:36:35.513984,185801.55,694,purchase,JAIPUR,0
9593,2023-11-08 18:19:35.513989,59706.08,807,refund,BENGALURU,0
9594,2024-08-27 11:23:35.513992,80643.75,617,refund,MUMBAI,0
9595,2023-11-09 11:55:35.513995,114322.72,146,purchase,MUMBAI,0
9596,2023-11-17 12:25:35.513999,121839.3,957,purchase,CHENNAI,0
9597,2023-12-27 01:35:35.514002,370677.45,444,cash_out,SURAT,0
9598,2024-09-20 02:53:35.514006,85955.92,316,refund,JAIPUR,0
9599,2024-04-30 19:33:35.514009,207698.7,581,purchase,AHMEDABAD,0
9600,2024-03-06 02:56:35.514012,205844.1,633,purchase,CHENNAI,0
9601,2024-02-26 10:34:35.514015,222249.22,756,purchase,BENGALURU,0
9602,2024-05-27 01:37:35.514019,50128.65,969,refund,SURAT,0
9603,2024-02-09 23:52:35.514022,384497.85,275,transfer,HYDERABAD,1
9604,2023-12-30 15:03:35.514026,50543.62,315,refund,SURAT,0
9605,2024-04-05 03:11:35.514029,409396.35,321,transfer,HYDERABAD,1
9606,2024-06-27 09:41:35.514032,384191.78,888,transfer,BENGALURU,1
9607,2024-07-05 17:55:35.514037,23298.82,226,refund,KOLKATA,0
9608,2024-02-10 07:44:35.514043,161967.3,784,purchase,JAIPUR,0
9609,2024-10-19 18:44:35.514048,64181.7,87,refund,PUNE,0
9610,2024-06-29 02:41:35.514054,156924.07,556,purchase,HYDERABAD,0
9611,2024-06-25 10:53:35.514060,63877.28,820,refund,CHENNAI,0
9612,2023-11-01 13:20:35.514066,154679.25,845,purchase,PUNE,0
9613,2024-01-22 02:54:35.514072,183030.38,454,purchase,CHENNAI,0
9614,2024-05-30 14:41:35.514078,220887.15,747,purchase,PUNE,0
9615,2024-09-05 19:46:35.514084,189122.18,69,purchase,SURAT,0
9616,2024-05-09 21:55:35.514090,139543.8,234,purchase,BENGALURU,0
9617,2023-12-24 20:29:35.514096,263194.8,467,purchase,BENGALURU,0
9618,2024-08-16 20:36:35.514102,74118.0,271,refund,PUNE,0
9619,2024-03-27 00:19:35.514109,409690.88,61,transfer,SURAT,0
9620,2024-07-14 03:36:35.514113,53115.98,528,refund,BENGALURU,0
9621,2024-02-27 05:50:35.514117,145749.45,150,purchase,MUMBAI,0
9622,2024-08-29 01:32:35.514120,17904.15,815,refund,SURAT,0
9623,2023-12-04 07:38:35.514123,323841.38,299,purchase,PUNE,0
9624,2024-06-16 01:07:35.514127,392063.1,541,transfer,MUMBAI,1
9625,2024-06-26 08:18:35.514130,217981.5,804,purchase,CHENNAI,0
9626,2023-12-15 02:51:35.514133,251483.92,788,purchase,MUMBAI,0
9627,2024-02-17 01:10:35.514137,321278.1,631,cash_out,SURAT,0
9628,2024-10-20 01:49:35.514140,45991.28,25,refund,MUMBAI,0
9629,2024-05-20 05:38:35.514143,294969.68,551,purchase,JAIPUR,0
9630,2024-01-03 10:58:35.514146,32031.45,383,refund,KOLKATA,0
9631,2024-03-22 15:16:35.514150,256258.2,265,purchase,KOLKATA,0
9632,2024-06-17 01:59:35.514153,131598.22,748,purchase,HYDERABAD,0
9633,2023-12-27 20:02:35.514157,323250.68,151,purchase,JAIPUR,0
9634,2024-08-09 03:17:35.514160,322818.38,147,cash_out,BENGALURU,0
9635,2023-11-03 18:03:35.514164,376107.6,86,transfer,SURAT,0
9636,2024-02-18 14:23:35.514169,6793.05,215,refund,BENGALURU,0
9637,2024-04-16 09:34:35.514175,70889.77,276,refund,JAIPUR,0
9638,2023-12-21 01:56:35.514180,315090.6,324,cash_out,KOLKATA,0
9639,2024-05-06 10:07:35.514186,298716.82,875,purchase,DELHI,1
9640,2024-09-12 20:50:35.514193,284565.6,288,purchase,KOLKATA,0
9641,2024-02-02 22:59:35.514199,366212.55,478,cash_out,JAIPUR,0
9642,2024-04-08 23:59:35.514204,34371.15,178,refund,PUNE,0
9643,2024-08-16 09:13:35.514207,323636.77,204,purchase,PUNE,0
9644,2024-08-21 00:39:35.514210,400431.08,564,transfer,AHMEDABAD,0
9645,2024-02-24 20:59:35.514213,124012.35,211,purchase,HYDERABAD,0
9646,2024-06-13 08:47:35.514217,355265.62,884,purchase,PUNE,0
9647,2024-09-28 12:36:35.514220,228048.15,158,purchase,SURAT,0
9648,2023-12-13 21:14:35.514223,367087.88,861,purchase,JAIPUR,0
9649,2023-12-24 17:35:35.514227,146067.08,704,purchase,JAIPUR,0
9650,2024-05-17 04:01:35.514230,252282.52,823,purchase,HYDERABAD,0
9651,2024-08-14 14:57:35.514233,200114.48,844,purchase,JAIPUR,0
9652,2024-06-28 22:23:35.514236,143446.05,63,purchase,PUNE,0
9653,2024-05-07 06:34:35.514240,292758.68,85,purchase,KOLKATA,0
9654,2024-07-10 12:22:35.514244,256828.28,678,purchase,MUMBAI,0
9655,2023-12-30 14:04:35.514247,276430.28,353,purchase,AHMEDABAD,0
9656,2024-04-16 20:39:35.514250,18295.2,987,refund,HYDERABAD,0
9657,2024-02-21 06:36:35.514253,254335.95,446,purchase,DELHI,0
9658,2024-10-07 08:24:35.514257,330024.75,725,purchase,CHENNAI,0
9659,2024-08-10 20:23:35.514260,87450.82,101,refund,BENGALURU,0
9660,2024-09-09 23:33:35.514263,237293.92,208,purchase,JAIPUR,0
9661,2024-09-14 06:16:35.514267,129539.85,412,purchase,KOLKATA,0
9662,2024-06-10 13:04:35.514270,215932.2,740,purchase,SURAT,0
9663,2024-04-22 13:44:35.514276,129886.35,620,purchase,JAIPUR,0
9664,2024-07-14 20:18:35.514279,181599.82,382,purchase,BENGALURU,0
9665,2024-07-09 21:49:35.514282,266379.3,217,purchase,MUMBAI,0
9666,2024-03-26 21:42:35.514286,382224.15,194,transfer,PUNE,0
9667,2023-11-22 13:59:35.514289,20267.77,834,refund,DELHI,0
9668,2024-05-29 03:46:35.514292,254932.42,942,purchase,HYDERABAD,0
9669,2024-09-27 22:10:35.514296,252005.32,105,purchase,SURAT,0
9670,2024-05-31 00:59:35.514299,87458.25,950,refund,PUNE,0
9671,2024-04-27 22:57:35.514303,31148.7,117,refund,JAIPUR,0
9672,2024-08-15 01:34:35.514306,100086.52,665,refund,MUMBAI,0
9673,2023-11-25 19:33:35.514310,18019.65,400,refund,AHMEDABAD,0
9674,2024-07-16 18:29:35.514313,337415.1,659,purchase,SURAT,0
9675,2024-09-20 02:48:35.514316,162294.83,818,purchase,AHMEDABAD,0
9676,2024-05-10 22:47:35.514320,365625.98,576,cash_out,CHENNAI,0
9677,2023-10-25 21:51:35.514323,147581.78,422,purchase,DELHI,0
9678,2024-09-01 13:42:35.514326,210138.22,951,purchase,BENGALURU,0
9679,2024-02-26 18:48:35.514330,14326.12,412,refund,JAIPUR,0
9680,2023-11-14 22:57:35.514333,161810.55,843,purchase,PUNE,0
9681,2024-05-13 12:30:35.514336,182004.9,569,purchase,SURAT,0
9682,2024-08-19 20:55:35.514340,95750.32,997,refund,AHMEDABAD,0
9683,2024-10-07 13:06:35.514343,196227.9,813,purchase,HYDERABAD,0
9684,2023-12-27 00:02:35.514346,188679.15,383,purchase,SURAT,0
9685,2024-07-03 23:53:35.514349,104657.02,987,purchase,KOLKATA,0
9686,2024-02-05 07:06:35.514353,276717.38,367,purchase,BENGALURU,0
9687,2023-11-29 05:06:35.514357,69679.5,167,refund,KOLKATA,0
9688,2024-01-10 13:58:35.514360,239983.42,582,purchase,BENGALURU,0
9689,2024-01-31 03:35:35.514364,75796.05,50,refund,KOLKATA,0
9690,2024-09-27 00:05:35.514369,408442.65,99,transfer,MUMBAI,1
9691,2023-11-13 15:46:35.514375,264866.25,474,purchase,AHMEDABAD,0
9692,2024-06-20 01:14:35.514381,292850.25,283,purchase,JAIPUR,0
9693,2024-05-22 15:46:35.514387,213034.8,267,purchase,MUMBAI,0
9694,2024-02-27 12:43:35.514390,75791.1,165,refund,JAIPUR,0
9695,2024-04-10 11:43:35.514393,52890.75,803,refund,KOLKATA,0
9696,2024-08-19 04:30:35.514397,59124.45,415,refund,BENGALURU,0
9697,2024-07-14 09:05:35.514400,33398.48,567,refund,HYDERABAD,0
9698,2024-08-14 23:29:35.514403,154616.55,554,purchase,MUMBAI,0
9699,2023-11-23 12:52:35.514406,3901.42,941,refund,CHENNAI,0
9700,2024-05-06 02:43:35.514410,375064.8,859,transfer,HYDERABAD,1
9701,2023-12-01 01:01:35.514413,17421.52,909,refund,CHENNAI,0
9702,2024-08-17 15:26:35.514417,309382.42,22,purchase,KOLKATA,0
9703,2023-12-17 06:41:35.514420,193818.08,737,purchase,BENGALURU,0
9704,2024-10-11 17:44:35.514423,295451.47,5,purchase,DELHI,0
9705,2024-01-02 23:20:35.514426,50815.88,365,refund,KOLKATA,0
9706,2024-02-07 05:51:35.514430,195889.65,650,purchase,PUNE,0
9707,2024-07-24 23:12:35.514433,318642.22,390,cash_out,KOLKATA,0
9708,2024-03-12 22:55:35.514436,378106.57,147,transfer,BENGALURU,1
9709,2024-07-29 15:03:35.514440,361964.62,696,purchase,DELHI,1
9710,2024-10-03 02:27:35.514443,395925.75,500,transfer,SURAT,0
9711,2024-04-07 04:43:35.514446,196016.7,128,purchase,HYDERABAD,0
9712,2023-12-04 13:03:35.514449,56700.6,369,refund,PUNE,0
9713,2024-05-22 18:06:35.514453,370623.82,493,purchase,CHENNAI,0
9714,2024-01-20 08:02:35.514456,269402.92,276,purchase,DELHI,0
9715,2023-11-09 02:02:35.514460,201813.15,641,purchase,BENGALURU,0
9716,2023-11-25 13:59:35.514463,381320.78,751,transfer,DELHI,1
9717,2024-10-18 23:28:35.514467,47883.0,772,refund,DELHI,0
9718,2024-04-03 18:52:35.514470,332350.42,738,purchase,AHMEDABAD,0
9719,2023-11-23 12:47:35.514473,383049.15,254,transfer,MUMBAI,1
9720,2024-08-04 22:50:35.514477,305945.47,600,purchase,KOLKATA,0
9721,2024-02-20 18:04:35.514480,31234.5,809,refund,DELHI,0
9722,2024-05-10 00:26:35.514483,339133.58,996,cash_out,JAIPUR,0
9723,2023-11-23 12:02:35.514487,305625.38,911,purchase,AHMEDABAD,0
9724,2024-01-15 03:29:35.514490,132220.28,471,purchase,DELHI,0
9725,2024-03-16 21:09:35.514493,72067.05,657,refund,DELHI,0
9726,2024-05-11 00:46:35.514497,401079.52,360,transfer,CHENNAI,0
9727,2024-01-02 15:46:35.514500,206700.45,185,purchase,KOLKATA,0
9728,2024-05-03 08:29:35.514504,12540.0,906,refund,BENGALURU,0
9729,2023-11-02 21:37:35.514507,287378.02,61,purchase,KOLKATA,0
9730,2024-01-11 18:05:35.514510,136133.25,838,purchase,BENGALURU,0
9731,2023-11-04 20:11:35.514513,267210.08,351,purchase,KOLKATA,0
9732,2024-02-12 02:17:35.514517,327218.92,676,cash_out,KOLKATA,0
9733,2024-09-29 13:51:35.514520,233864.4,221,purchase,KOLKATA,0
9734,2024-07-04 13:12:35.514524,35116.12,332,refund,PUNE,0
9735,2023-12-18 18:59:35.514527,284408.02,664,purchase,MUMBAI,1
9736,2024-08-28 10:36:35.514530,294204.9,707,purchase,JAIPUR,0
9737,2023-11-16 16:14:35.514533,112169.48,938,purchase,BENGALURU,0
9738,2024-08-23 16:55:35.514537,404452.12,130,transfer,SURAT,0
9739,2023-11-28 21:06:35.514540,342979.72,405,purchase,SURAT,0
9740,2024-06-17 21:29:35.514543,145574.55,36,purchase,MUMBAI,0
9741,2024-06-25 05:54:35.514547,351498.68,916,cash_out,MUMBAI,1
9742,2024-03-13 02:39:35.514550,100427.25,44,refund,JAIPUR,0
9743,2024-03-10 18:26:35.514556,282003.97,418,purchase,HYDERABAD,0
9744,2024-07-15 22:58:35.514562,313481.85,520,cash_out,AHMEDABAD,0
9745,2024-08-24 05:27:35.514568,75857.92,852,refund,AHMEDABAD,0
9746,2024-08-27 17:01:35.514573,259271.92,794,purchase,HYDERABAD,0
9747,2024-10-06 14:57:35.514579,173446.35,764,purchase,SURAT,0
9748,2024-07-06 21:33:35.514585,225218.4,260,purchase,DELHI,0
9749,2024-04-12 13:24:35.514591,6254.32,655,refund,JAIPUR,0
9750,2024-09-26 20:53:35.514597,376351.8,91,transfer,AHMEDABAD,0
9751,2024-05-21 07:22:35.514603,1350.52,763,refund,SURAT,0
9752,2024-04-14 14:43:35.514609,319095.97,805,purchase,BENGALURU,1
9753,2024-02-11 04:33:35.514615,275286.0,171,purchase,KOLKATA,0
9754,2024-08-24 11:33:35.514620,113507.62,61,purchase,KOLKATA,0
9755,2023-12-28 08:47:35.514627,257593.88,344,purchase,KOLKATA,0
9756,2024-06-23 07:19:35.514632,355874.48,381,purchase,MUMBAI,1
9757,2023-11-21 02:57:35.514635,219418.65,478,purchase,BENGALURU,0
9758,2024-06-14 20:03:35.514638,156085.05,215,purchase,BENGALURU,0
9759,2024-09-17 03:51:35.514642,225066.6,110,purchase,HYDERABAD,0
9760,2023-12-16 14:26:35.514645,312708.82,769,purchase,AHMEDABAD,0
9761,2024-06-03 00:49:35.514648,345977.78,6,cash_out,JAIPUR,0
9762,2024-02-17 03:42:35.514651,45618.38,498,refund,SURAT,0
9763,2024-07-08 07:52:35.514655,188592.52,7,purchase,SURAT,0
9764,2023-11-18 17:27:35.514659,376064.7,70,transfer,AHMEDABAD,0
9765,2023-12-31 09:29:35.514662,329998.35,658,purchase,AHMEDABAD,0
9766,2024-06-07 06:59:35.514666,302444.18,833,purchase,DELHI,0
9767,2024-03-27 10:53:35.514669,74009.92,741,refund,KOLKATA,0
9768,2024-04-27 13:16:35.514672,60446.1,944,refund,BENGALURU,0
9769,2024-06-18 01:23:35.514676,17383.58,274,refund,KOLKATA,0
9770,2024-07-22 13:18:35.514679,344779.87,978,purchase,BENGALURU,1
9771,2024-07-10 19:10:35.514682,304849.88,812,purchase,JAIPUR,0
9772,2024-09-01 00:12:35.514686,216553.42,717,purchase,PUNE,0
9773,2023-12-09 09:15:35.514689,198029.7,252,purchase,BENGALURU,0
9774,2024-09-16 01:28:35.514693,94710.82,94,refund,KOLKATA,0
9775,2024-05-10 12:45:35.514696,250438.65,244,purchase,BENGALURU,0
9776,2024-01-04 19:05:35.514699,150789.38,540,purchase,AHMEDABAD,0
9777,2024-06-24 06:57:35.514702,184812.38,365,purchase,AHMEDABAD,0
9778,2023-11-02 21:29:35.514706,249449.48,373,purchase,JAIPUR,0
9779,2024-09-09 20:08:35.514709,93852.0,316,refund,KOLKATA,0
9780,2024-06-10 14:10:35.514712,260146.42,356,purchase,JAIPUR,0
9781,2024-01-14 15:45:35.514716,120795.68,756,purchase,MUMBAI,0
9782,2024-10-06 09:25:35.514719,129668.55,963,purchase,DELHI,0
9783,2024-06-04 12:37:35.514723,7421.7,332,refund,AHMEDABAD,0
9784,2024-02-08 01:16:35.514726,393532.42,345,transfer,HYDERABAD,1
